# VERSION NUMBER: 1.0.0
# START TIME: Wed Dec  9 15:44:03 2020
# 
# TIME PARAMETERS:	5016.000000	12.000000	50.000000	68.646004	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	1.000000	
# SPACECRAFT PARAMETERS:	7827.900000	12.000000	0.001255	7150651.223680	334.866200	98.414025	68.136416	291.863808	1.253500	0.000000	2.357500	90.000000	62.000000	0.000000	2.000000	129180.250000	0.000000	0.000000	0.000000	124801.210000	0.000000	0.000000	0.000000	16979.740000	1059000.000000	0.000000	0.000000	0.000000	1059000.000000	0.000000	0.000000	0.000000	931500.000000	
# MODEL PARAMETERS:	0.000000	0.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.000000	2.000000	2.200000	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	10.000000	0.100000	1.000000	1.000000	
#
# Rotation Matrix from TEME to ECI (J2000) at propagation start:
# 0.9999943657555925	0.0030711436421053	0.0013551877358066	
# -0.0030711000463377	0.9999952835746220	-0.0000342493331166	
# -0.0013552865287864	0.0000300872230293	0.9999990811461696	
# 
# Time since Start (s)	Velocity Components in TEME [v_i v_j v_k] (m/s)	Position Components in TEME [r_i r_j r_k] (m)	Angular Velocity Components in Body Frame [w_x w_y w_z] (rad/s)	Orientation Quaternion [q_0 q_1 q_2 q_3]
0.000000	-4.7213081099999090e+02	-9.8580330200000469e+02	7.3892353899999989e+03	6.4705801452299980e+06	-3.0357017598599987e+06	2.7617619989905506e+01	2.1877702173748920e-02	0.0000000000000000e+00	4.1146137115766312e-02	7.5119368966470279e-01	-6.5876939514830735e-01	-4.1175007977093607e-02	-5.9618237100398132e-03
600.000000	-4.3548618397448217e+03	1.0658072233554176e+03	5.9781422942546142e+03	4.9730814641747233e+06	-3.0109080096904063e+06	4.1475777602074714e+06	-1.0013264605377169e-02	-2.0183008559531992e-02	3.9700517228584795e-02	-4.0835340528438185e-01	3.6131750578512575e-02	-1.3703782451890520e-01	-9.0175530364057588e-01
1200.000000	-6.5768812507101047e+03	2.7099794997380823e+03	2.2876032459510402e+03	1.5814702863443892e+06	-1.8393807774032422e+06	6.7118236280130502e+06	-1.2130154796258464e-02	1.8916917413473823e-02	3.9883653488880885e-02	-5.9862169424161626e-01	-9.8666160161677133e-02	-4.3107706848045174e-01	6.6789940638732948e-01
1800.000000	-6.2956964909537137e+03	3.3219984494930227e+03	-2.2715709296991636e+03	-2.4119371759409173e+06	3.1897684089747996e+04	6.7167910022025853e+06	2.1757016841389341e-02	2.3652779462289375e-03	4.1133341671525769e-02	4.6820989530121987e-01	8.3548658207255322e-01	2.0232981495039187e-01	2.0446102587261875e-01
2400.000000	-3.6179308873609752e+03	2.6700973702782676e+03	-5.9680450156986153e+03	-5.4877200144109735e+06	1.8909140522447031e+06	4.1606486260135318e+06	-8.1022116078606765e-03	-2.1101821073382415e-02	3.9569637975390551e-02	1.9938389768905249e-01	-6.5853348134652634e-01	7.2563662039614285e-01	5.5866293961436596e-03
3000.000000	4.4008808164943503e+02	1.0006782584562154e+03	-7.3890047048355018e+03	-6.4735704462195877e+06	3.0297278000274524e+06	1.6313612294482975e+04	-1.3898868780597880e-02	1.7532383478269135e-02	4.0062714551181502e-02	2.2906918133964269e-01	-2.5483676668868954e-01	-7.1707937319132720e-01	-6.0694538885106775e-01
3600.000000	4.3228692348393170e+03	-1.0457676848328813e+03	-5.9919459193205394e+03	-4.9952320037474455e+06	3.0153365798113970e+06	-4.1348430894457144e+06	2.1342285171149472e-02	4.9279930633789222e-03	4.1063162559585337e-02	-9.6054820620796000e-01	2.7595366661781190e-01	2.6666519067254604e-02	2.2036655637629094e-02
4200.000000	6.5534250365853622e+03	-2.6880228631635337e+03	-2.3264539746115902e+03	-1.6211722364721564e+06	1.8568457343837603e+06	-6.7144682552518751e+06	-5.7807800913571347e-03	-2.1931067256572807e-02	3.9440025556344162e-02	4.0560839173201485e-01	2.4280005767300336e-01	-1.8641047657041276e-01	8.6126714715896735e-01
4800.000000	6.3029307756316521e+03	-3.3110333687560810e+03	2.2124370440442681e+03	2.3662795680871774e+06	-3.7891804260800141e+03	-6.7498256470894730e+06	-1.5543425213325312e-02	1.5952001221672459e-02	4.0252235699048525e-02	4.4933568728326240e-01	1.6113494402475387e-01	7.5597571628659743e-01	-4.4792151805063318e-01
5400.000000	3.6652742006679350e+03	-2.6815942025597915e+03	5.9210295398853723e+03	5.4587508227454200e+06	-1.8627001388752097e+06	-4.2275779732995210e+06	2.0796747002796410e-02	7.1290836794181758e-03	4.0974708196780264e-02	-6.2569269290866647e-02	-9.3202146417446807e-01	-2.9591728309908355e-01	-1.9963476255838927e-01
6000.000000	-3.7637407677746342e+02	-1.0302712979453581e+03	7.3885249586529771e+03	6.4798510944959996e+06	-3.0145335596155711e+06	-9.8593921921595742e+04	-3.6284674425230978e-03	-2.2383954334918056e-02	3.9367191847190425e-02	-4.1961433897212991e-01	6.1785188097900390e-01	-5.7035882638608182e-01	-3.4186791142659284e-01
6600.000000	-4.2829656746798328e+03	1.0167803873808878e+03	6.0382796122784966e+03	5.0343838094437327e+06	-3.0187541952278991e+06	4.0673955321384184e+06	-1.7173392096873508e-02	1.4039293494955177e-02	4.0459989622073429e-02	-3.3516606278885541e-01	1.0045974927736805e-01	4.0268371691640831e-01	8.4582348824097531e-01
7200.000000	-6.5563254665447321e+03	2.6751288441742649e+03	2.3855079237962523e+03	1.6714478079819402e+06	-1.8732465258871778e+06	6.6806811778346263e+06	1.9850882528240205e-02	9.6312998331927122e-03	4.0827383555845961e-02	9.8633206759491754e-01	1.4130367776788239e-01	7.7240327213274854e-02	-3.4874846740765457e-02
7800.000000	-6.3342080945871385e+03	3.3145188221115145e+03	-2.1731165765873802e+03	-2.3275279956604815e+06	-1.5098563904376897e+04	6.7465547994522629e+06	-1.4127674044582485e-03	-2.2631312209297882e-02	3.9315671550211755e-02	-2.9119607312264073e-01	-5.3532151767066161e-01	4.0750582026914384e-01	-6.8012846298585794e-01
8400.000000	-3.7010370259431766e+03	2.6929002899597399e+03	-5.9064540449106389e+03	-5.4410290915719140e+06	1.8486646629991757e+06	4.2400736080908682e+06	-1.8475511621476665e-02	1.2224696846579924e-02	4.0627042119541996e-02	-2.8340621373655600e-01	-1.2839491863855126e-01	-9.4448254073506754e-01	1.0558595138530864e-01
9000.000000	3.4404367045672240e+02	1.0451187490710349e+03	-7.3879888574860215e+03	-6.4824740039354889e+06	3.0083450092869024e+06	1.1517311160418586e+05	1.8740177657576636e-02	1.1691826454402346e-02	4.0672312465056308e-02	-3.4892770755628710e-01	8.2852991130228959e-01	3.5587346388781849e-01	2.5522875754393320e-01
9600.000000	4.2507064308147264e+03	-9.9675312882864193e+02	-6.0517709287938824e+03	-5.0563240594689064e+06	3.0229534407583307e+06	-4.0542515129238535e+06	9.7545645669425596e-04	-2.2669830085668318e-02	3.9316946560070523e-02	6.1369567813778636e-01	-4.3765978790450749e-01	3.1475534708313363e-01	5.7685405101200438e-01
10200.000000	6.5323480830287190e+03	-2.6530236486700705e+03	-2.4240231584510011e+03	-1.7111626200632267e+06	1.8905133976937402e+06	-6.6827082869356098e+06	-1.9737449858850915e-02	9.8647902014017425e-03	4.0811184950843363e-02	3.6559531378351806e-01	-1.6125577124421096e-03	8.0188509886937962e-03	-9.3073796754294713e-01
10800.000000	6.3406558409562458e+03	-3.3031410626881107e+03	2.1138850870336196e+03	2.2814508093078802e+06	4.3178787050433857e+04	-6.7788737392107295e+06	1.7426185851628716e-02	1.3688353186459914e-02	4.0488479404448913e-02	-8.3047187417958812e-01	-4.9536537852563883e-01	-2.5460948500723329e-01	1.0179297576173101e-02
11400.000000	3.7478637278590554e+03	-2.7039211391047761e+03	5.8586009033328837e+03	5.4112143320213538e+06	-1.8201947092710875e+06	-4.3065687672221903e+06	3.0938771988871265e-03	-2.2511746054150010e-02	3.9345753923598042e-02	6.7846655676572651e-02	7.6399954293742556e-01	-4.9051703798599855e-01	4.1363578804348144e-01
12000.000000	-2.8002426836029821e+02	-1.0745488248508855e+03	7.3863635807756900e+03	6.4878314283663696e+06	-2.9926864692181214e+06	-1.9765408433507747e+05	-2.0581923564041288e-02	7.6568359082004054e-03	4.0938899286950346e-02	1.5431026445653362e-01	2.9053456516248768e-02	9.4313760985788697e-01	2.9297728208747748e-01
12600.000000	-4.2098239110361719e+03	9.6747925411271081e+02	6.0975005475660982e+03	5.0949662465602327e+06	-3.0259480446948144e+06	3.9860408349372419e+06	1.5845921123605129e-02	1.5645614096567863e-02	4.0281655818958553e-02	6.8100135171673060e-01	-5.5726552277874575e-01	-3.3381746672192925e-01	-3.3802099785881762e-01
13200.000000	-6.5343391356955435e+03	2.6396546115071847e+03	2.4833622558009124e+03	1.7615345696066509e+06	-1.9067390068010394e+06	6.6480673565628799e+06	5.5830174688169809e-03	-2.1970495067880593e-02	3.9430736027727474e-02	-7.1202047485149378e-01	1.3077219194840087e-01	-4.8841935169121428e-02	-6.8814238539287742e-01
13800.000000	-6.3716215101606158e+03	3.3063096778824456e+03	-2.0738356033717441e+03	-2.2422266415206823e+06	-6.2141496574245321e+04	6.7750878758896301e+06	-2.1269562457181639e-02	5.2708968891628308e-03	4.1054317619531717e-02	-3.4581191558321900e-01	-1.5710931274913610e-03	-4.2462905250777394e-01	8.3672087249775207e-01
14400.000000	-3.7837716952302167e+03	2.7151476287151040e+03	-5.8434655873213105e+03	-5.3929910606815498e+06	1.8059698620356158e+06	4.3189572882010937e+06	1.4288513730279491e-02	1.7226658435045061e-02	4.0101180268259012e-02	5.3443538690746384e-01	7.1097139641125251e-01	4.5084857376221726e-01	7.5060337347215317e-02
15000.000000	2.4752115008582967e+02	1.0893853583583045e+03	-7.3855232146014805e+03	-6.4900645327276262e+06	2.9862909836550308e+06	2.1437361964629724e+05	7.6835659522937784e-03	-2.1249474905879605e-02	3.9538849128431738e-02	2.3470329114474101e-01	-8.6184085688140910e-01	4.2936424595689676e-01	-1.3338308299634929e-01
15600.000000	4.1774079706068687e+03	-9.4747637876384249e+02	-6.1106151097389611e+03	-5.1166035701191192e+06	3.0299271281803218e+06	-3.9725670652123154e+06	-2.1719981770952024e-02	2.7129184580123784e-03	4.1119596423470850e-02	-7.8953168048042630e-02	8.1478713237008213e-02	-7.4422104969994296e-01	-6.5822689532404699e-01
16200.000000	6.5098879467629104e+03	-2.6174328102298527e+03	-2.5214151682619386e+03	-1.8011197638442693e+06	1.9238027917427006e+06	-6.6494978310883315e+06	1.2213928637718509e-02	1.8837168747430990e-02	3.9888949430264747e-02	-8.7597112474798910e-01	1.9936698203506062e-01	1.9487826840051981e-01	3.9363670508120768e-01
